Cause,Type,Year,Data Redundancy,Total Deaths,Source,Page at Source,Source URL
"Pertumbuhan janin lamban, malnutrisi janin dan gangguan yang berhubungan dengan kehamilan pendek dan berat badan lahir rendah",Bencana Non Alam dan Penyakit,2004,0,2100,Profil Kesehatan Indonesia Tahun 2004,16,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
"Pertumbuhan janin lamban, malnutrisi janin dan gangguan yang berhubungan dengan kehamilan pendek dan berat badan lahir rendah",Bencana Non Alam dan Penyakit,2005,0,2606,Profil Kesehatan Indonesia Tahun 2005,17,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
"Pertumbuhan janin lamban, malnutrisi janin dan gangguan yang berhubungan dengan kehamilan pendek dan berat badan lahir rendah",Bencana Non Alam dan Penyakit,2006,0,2578,Profil Kesehatan Indonesia Tahun 2006,21 dan 25,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
"Pertumbuhan janin lamban, malnutrisi janin dan gangguan yang berhubungan dengan kehamilan pendek dan berat badan lahir rendah",Bencana Non Alam dan Penyakit,2006,0,2578,Profil Kesehatan Indonesia Tahun 2007,26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf
Petir,Bencana Alam,2008,0,7,Profil Kesehatan Indonesia Tahun 2008,Lampiran 4.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Plasenta previa,Bencana Non Alam dan Penyakit,2004,0,30,Profil Kesehatan Indonesia Tahun 2004,19,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
Plasenta previa,Bencana Non Alam dan Penyakit,2005,0,40,Profil Kesehatan Indonesia Tahun 2005,20,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
Plasenta previa,Bencana Non Alam dan Penyakit,2006,0,36,Profil Kesehatan Indonesia Tahun 2006,24,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Pneumonia,Bencana Non Alam dan Penyakit,2004,0,3103,Profil Kesehatan Indonesia Tahun 2004,20,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
Pneumonia,Bencana Non Alam dan Penyakit,2005,0,2765,Profil Kesehatan Indonesia Tahun 2005,21,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
Pneumonia,Bencana Non Alam dan Penyakit,2006,0,2459,Profil Kesehatan Indonesia Tahun 2006,25,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Pneumonia,Bencana Non Alam dan Penyakit,2006,0,2459,Profil Kesehatan Indonesia Tahun 2007,26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf
Pneumonia,Bencana Non Alam dan Penyakit,2009,0,2365,Profil Kesehatan Indonesia Tahun 2009,Lampiran 3.3,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Pneumonia,Bencana Non Alam dan Penyakit,2010,0,1315,Profil Kesehatan Indonesia Tahun 2010,41,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Pneumonia,Bencana Non Alam dan Penyakit,2010,0,1315,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.3,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Rabies,Bencana Non Alam dan Penyakit,2006,0,19,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2009,0,195,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.37,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2009,0,195,Profil Kesehatan Indonesia Tahun 2013,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2009,0,195,Profil Kesehatan Indonesia Tahun 2016,191,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2010,0,206,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.37,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2010,0,206,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.35,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2010,0,206,Profil Kesehatan Indonesia Tahun 2013,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2010,0,206,Profil Kesehatan Indonesia Tahun 2016,191,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2011,0,182,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.37,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2011,0,182,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.35,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2011,0,184,Profil Kesehatan Indonesia Tahun 2013,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2011,0,184,Profil Kesehatan Indonesia Tahun 2016,191,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2011,0,184,Profil Kesehatan Indonesia Tahun 2018,236,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2011,0,184,Profil Kesehatan Indonesia Tahun 2019,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2012,0,137,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.35,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2012,0,137,Profil Kesehatan Indonesia Tahun 2013,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2012,0,137,Profil Kesehatan Indonesia Tahun 2014,Lampiran 6.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2012,0,137,Profil Kesehatan Indonesia Tahun 2016,191,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2012,0,137,Profil Kesehatan Indonesia Tahun 2018,236,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2012,0,137,Profil Kesehatan Indonesia Tahun 2019,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2013,0,119,Profil Kesehatan Indonesia Tahun 2013,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2013,0,119,Profil Kesehatan Indonesia Tahun 2014,Lampiran 6.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2013,0,119,Profil Kesehatan Indonesia Tahun 2016,191,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2013,0,119,Profil Kesehatan Indonesia Tahun 2018,236,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2013,0,119,Profil Kesehatan Indonesia Tahun 2019,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2014,0,81,Profil Kesehatan Indonesia Tahun 2014,Lampiran 6.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2014,0,81,Profil Kesehatan Indonesia Tahun 2016,191,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2014,0,98,Profil Kesehatan Indonesia Tahun 2016,Lampiran 6.29,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2014,0,98,Profil Kesehatan Indonesia Tahun 2018,236,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2014,0,98,Profil Kesehatan Indonesia Tahun 2019,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2015,0,98,Profil Kesehatan Indonesia Tahun 2015,Lampiran 6.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2015,0,118,Profil Kesehatan Indonesia Tahun 2015,Lampiran 6.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2015,0,119,Profil Kesehatan Indonesia Tahun 2015,Lampiran 6.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2015,0,118,Profil Kesehatan Indonesia Tahun 2016,191,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2015,0,118,Profil Kesehatan Indonesia Tahun 2016,Lampiran 6.29,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2015,0,118,Profil Kesehatan Indonesia Tahun 2017,Lampiran 6.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2015,0,118,Profil Kesehatan Indonesia Tahun 2018,236,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2015,0,118,Profil Kesehatan Indonesia Tahun 2019,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2016,0,86,Profil Kesehatan Indonesia Tahun 2016,191,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2016,0,86,Profil Kesehatan Indonesia Tahun 2016,Lampiran 6.29,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2016,0,99,Profil Kesehatan Indonesia Tahun 2017,Lampiran 6.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2016,0,99,Profil Kesehatan Indonesia Tahun 2018,236,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2016,0,99,Profil Kesehatan Indonesia Tahun 2018,Lampiran 6.34,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2016,0,99,Profil Kesehatan Indonesia Tahun 2019,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2017,0,108,Profil Kesehatan Indonesia Tahun 2017,Lampiran 6.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2017,0,108,Profil Kesehatan Indonesia Tahun 2018,236,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2017,0,111,Profil Kesehatan Indonesia Tahun 2018,Lampiran 6.34,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2017,0,108,Profil Kesehatan Indonesia Tahun 2019,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2018,0,111,Profil Kesehatan Indonesia Tahun 2018,236,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2018,0,111,Profil Kesehatan Indonesia Tahun 2018,Lampiran 6.34,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2018,0,111,Profil Kesehatan Indonesia Tahun 2019,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf
Rabies - Lyssa,Bencana Non Alam dan Penyakit,2019,0,115,Profil Kesehatan Indonesia Tahun 2019,204,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf
Rubella,Bencana Non Alam dan Penyakit,2006,0,0,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Sebab Luar Morbiditas & Mortalitas,Bencana Non Alam dan Penyakit,2005,0,2745,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.3.a,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
Sebab Luar Morbiditas & Mortalitas,Bencana Non Alam dan Penyakit,2006,0,1010,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.6,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Sebab Luar Morbiditas & Mortalitas,Bencana Non Alam dan Penyakit,2006,0,1010,Profil Kesehatan Indonesia Tahun 2007,Lampiran 3.4,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf
Sebab Luar Morbiditas & Mortalitas,Bencana Non Alam dan Penyakit,2008,0,2046,Profil Kesehatan Indonesia Tahun 2008,Lampiran 3.4,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Septisemia,Bencana Non Alam dan Penyakit,2004,0,2369,Profil Kesehatan Indonesia Tahun 2004,20,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
Septisemia,Bencana Non Alam dan Penyakit,2005,0,3065,Profil Kesehatan Indonesia Tahun 2005,21,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
Septisemia,Bencana Non Alam dan Penyakit,2006,0,2539,Profil Kesehatan Indonesia Tahun 2006,25,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Septisemia,Bencana Non Alam dan Penyakit,2006,0,2539,Profil Kesehatan Indonesia Tahun 2007,26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf
Stroke tidak menyebut pendarahan atau infark,Bencana Non Alam dan Penyakit,2004,0,4215,Profil Kesehatan Indonesia Tahun 2004,20,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf
Stroke tidak menyebut pendarahan atau infark,Bencana Non Alam dan Penyakit,2005,0,4692,Profil Kesehatan Indonesia Tahun 2005,21,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
Stroke tidak menyebut pendarahan atau infark,Bencana Non Alam dan Penyakit,2006,0,4377,Profil Kesehatan Indonesia Tahun 2006,25,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Stroke tidak menyebut pendarahan atau infark,Bencana Non Alam dan Penyakit,2006,0,4377,Profil Kesehatan Indonesia Tahun 2007,26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf
Tanah Longsor,Bencana Alam,2005,0,170,Profil Kesehatan Indonesia Tahun 2005,Lampiran 4.24,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf
Tanah Longsor,Bencana Alam,2006,0,123,Profil Kesehatan Indonesia Tahun 2006,Lampiran 4.25,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Tanah Longsor,Bencana Alam,2007,0,46,Profil Kesehatan Indonesia Tahun 2007,Lampiran 4.27,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf
Tanah Longsor,Bencana Alam,2008,0,103,Profil Kesehatan Indonesia Tahun 2008,Lampiran 4.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Tanah Longsor,Bencana Alam,2009,0,73,Profil Kesehatan Indonesia Tahun 2009,Lampiran 4.27,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
